时间,热评链接,评论内容,点赞数
None,https://weibo.cn/comment/hot/J744tE47m?rl=2,啊啊啊能不能暂时禁止北京那些民宿什么的啊！我在北京，我爸和我姑们非得拉着一大家人几十口人周末去密云住民宿吃农家饭，我说危险，他们还不信。我真的服了，长辈们根本劝不动，劝几句就说我是嫌弃自家人，我都要疯了🙏,None
None,https://weibo.cn/comment/hot/J747MsbvN?rl=2,效率真的高,None
2020-06-17,https://weibo.cn/comment/hot/J747MsbvN?rl=2,辛苦医护人员，也感谢群众配合,263
None,https://weibo.cn/comment/hot/J747MsbvN?rl=2,辛苦啦,None
2020-06-17,https://weibo.cn/comment/hot/J747MsbvN?rl=2,说句实话，个人觉得北京这次的响应很及时，上级严阵处理对待，大家也有了应对经验，相信一定可以平安度过这次小爆发阶段，加油北京❤️,251
None,https://weibo.cn/comment/hot/J747MsbvN?rl=2,效率很高,None
None,https://weibo.cn/comment/hot/J747MsbvN?rl=2,万众一心 众志成城,None
2020-06-17,https://weibo.cn/comment/hot/J747MsbvN?rl=2,辛苦医护人员，也感谢群众配合，北京加油！,36
2020-06-17,https://weibo.cn/comment/hot/J747MsbvN?rl=2,我家附近市场全测了一遍,20
2020-06-17,https://weibo.cn/comment/hot/J747MsbvN?rl=2,共渡难关！,15
2020-06-17,https://weibo.cn/comment/hot/J74dTvgTX?rl=2,好多人还意识不到问题的严重性，小区里大爷大妈带着小孩遛弯，口罩挂在下巴上，孩子干脆就没有口罩,550
2020-06-17,https://weibo.cn/comment/hot/J74dTvgTX?rl=2,关注一下6月20号河北专接本考试，全国各个省市的十万考生，来河北省各个省市（包括保定）参加河北专接本考试,448
2020-06-17,https://weibo.cn/comment/hot/J74dTvgTX?rl=2,希望北京居民都好好的,26
2020-06-17,https://weibo.cn/comment/hot/J74dTvgTX?rl=2,还在上升足以说明问题，已经形成了多个传染链了，问题比黑龙江复杂多了（黑龙江可是只有一条传染链），所以大家重视起来吧，尤其是各位叔叔阿姨大爷大妈们啊，不要再嘲笑晚辈儿们怕死了好吗？怕死也是怕你们死啊，我们毕竟比你们年轻、抵抗力比你们强些好吗？,4
2020-06-17,https://weibo.cn/comment/hot/J74dTvgTX?rl=2,哦吼，所以河北20号那事儿……,221
2020-06-17,https://weibo.cn/comment/hot/J74dTvgTX?rl=2,我在北京，我建议北京封城，阻断人员来往，真的，说不定这病已经带出去了…,233
2020-06-17,https://weibo.cn/comment/hot/J74dTvgTX?rl=2,终究会清零,95
2020-06-17,https://weibo.cn/comment/hot/J74dTvgTX?rl=2,所以 河北专接本20号如期举行？中转北京让健康码变黄变红就不让它绿,75
2020-06-17,https://weibo.cn/comment/hot/J75J5mdbo?rl=2,关注河北20号专接本考试 10万人京津冀人口流动！教育厅不作为 拿10万考生的命来赌！,314
2020-06-17,https://weibo.cn/comment/hot/J75J5mdbo?rl=2,还在扭扭捏捏呢，这样不好,1
2020-06-17,https://weibo.cn/comment/hot/J75J5mdbo?rl=2,北京加油  稳住,62
2020-06-17,https://weibo.cn/comment/hot/J75J5mdbo?rl=2,簋街沦陷了？？？,30
None,https://weibo.cn/comment/hot/J75J5mdbo?rl=2,北京一定能稳住 加油,None
None,https://weibo.cn/comment/hot/J75J5mdbo?rl=2,关注一下河北专接本,None
2020-06-17,https://weibo.cn/comment/hot/J75J5mdbo?rl=2,[加油][加油][加油]挺住北京[加油][加油][加油][加油],17
2020-06-17,https://weibo.cn/comment/hot/J75J5mdbo?rl=2,东城区今天新增的几个病例具体在哪个街道？,14
None,https://weibo.cn/comment/hot/J75J5mdbo?rl=2,之前北京管的严，不让疫情严重地区的过来，这个不乐意那个不乐意的，后来政策放松了，褶子了,None
2020-06-17,https://weibo.cn/comment/hot/J76sPsroF?rl=2,为医护工作者打电话～的确辛苦了～注意防暑,167
2020-06-17,https://weibo.cn/comment/hot/J76sPsroF?rl=2,北京加油！,84
2020-06-17,https://weibo.cn/comment/hot/J76sPsroF?rl=2,关注河北20号专接本考试 10万人京津冀人口流动！教育厅不作为 拿10万考生的命来赌！,2
None,https://weibo.cn/comment/hot/J76sPsroF?rl=2,严查严控！！北京加油！！！团结一致！！我们可以！！！,None
2020-06-17,https://weibo.cn/comment/hot/J76sPsroF?rl=2,现在谁还敢笑话我中华无人，中国人民NB,26
2020-06-17,https://weibo.cn/comment/hot/J76sPsroF?rl=2,北京加油,30
2020-06-17,https://weibo.cn/comment/hot/J76sPsroF?rl=2,北京加油💪,29
2020-06-17,https://weibo.cn/comment/hot/J76sPsroF?rl=2,北京加油，共抗疫情[加油][加油][加油],15
2020-06-17,https://weibo.cn/comment/hot/J76sPsroF?rl=2,阳性人数？确诊人数？无症状人数？谢谢，这才是最关键信息吧！,13
2020-06-17,https://weibo.cn/comment/hot/J76sPsroF?rl=2,北京必胜,11
None,https://weibo.cn/comment/hot/J76ITiEoN?rl=2,希望和新发地有关系，不希望有新的源头了,None
2020-06-17,https://weibo.cn/comment/hot/J76ITiEoN?rl=2,冷冻海鲜绝对带病毒，破案了，应该暂停国外海鲜和冷冻肉类进口,7419
2020-06-17,https://weibo.cn/comment/hot/J76ITiEoN?rl=2,天津体育学院运动与文化艺术学院有同学上周末住过康莱德，现在学校什么措施都没有做，依然正常开课，并且学校虽然表面上封闭学校，自愿返校，实际上以留级为由威胁同学必须返校，并且校内的天艺宾馆依然对社会人士开放。全部在做掩耳盗铃的事，不把学生安危放在眼里,7251
None,https://weibo.cn/comment/hot/J76ITiEoN?rl=2,看来地铁测温都是摆设，看病当天坐了两次地铁也没测出来。去了三个医院都没留住，然后又去拉面馆，那里面吃饭肯定都不戴口罩了。。。,None
2020-06-17,https://weibo.cn/comment/hot/J76ITiEoN?rl=2,这样下去这么真的是没完没了， 找出传染源真的很重要。,3302
2020-06-17,https://weibo.cn/comment/hot/J76ITiEoN?rl=2,人进不来就把毒投到物品上，希望好好查查...白皮猪不是好东西,2358
2020-06-17,https://weibo.cn/comment/hot/J76ITiEoN?rl=2,这个总医院发热门诊管理有问题  明明发热了还放人了,1109
2020-06-17,https://weibo.cn/comment/hot/J76ITiEoN?rl=2,查查菜市场 是不是大城市菜市场都有风险我靠,706
2020-06-17,https://weibo.cn/comment/hot/J76ITiEoN?rl=2,今天我看还有人想给“冷冻海鲜”洗白！我想说，在新发地和天津这里的很多证据也指向污染的“冷冻海鲜”传播病毒的可能。发生“冷冻海鲜”在国外被病毒污染的几率其实不高，但一旦被污染就有可能输入我国。所以有些人不要拿在他们检测的海鲜里没有检测到病毒为“冷冻海鲜”洗白！,706
2020-06-18,https://weibo.cn/comment/hot/J79KEuv0f?rl=2,我是看出来了，他增加即使到300万，也不如我北京增加一例更加重要和重视。在他们国家也许只是数字。在我们这是每一个人的生命健康。,19523
None,https://weibo.cn/comment/hot/J79KEuv0f?rl=2,现在谁还关心美国的疫情啊，他们爱咋咋地，我们只关心国内疫情哦,None
2020-06-18,https://weibo.cn/comment/hot/J79KEuv0f?rl=2,很稳定的增长…,4615
None,https://weibo.cn/comment/hot/J79KEuv0f?rl=2,2020已经过半了，增长率还是这么高，美国政府简直了……,None
None,https://weibo.cn/comment/hot/J79KEuv0f?rl=2,一心扑在津京冀,None
2020-06-18,https://weibo.cn/comment/hot/J79KEuv0f?rl=2,希望疫情早日结束，一切快点好起来！,917
None,https://weibo.cn/comment/hot/J79KEuv0f?rl=2,中国以人为本 生命至上 有能力有决心控制住疫情这才是大国担当  还是中国好🇨🇳,None
2020-06-18,https://weibo.cn/comment/hot/J79KEuv0f?rl=2,我在想我生长在一个什么样的神仙国家。 拥有全球最多的人，还是发展中国家。都需要吃喝玩乐解决温饱，虽然贫富差距依然很大，但是脱贫依然在行动。各种灾难都有在快速反应，武警解放军消防医生等等护航。这次疫情反应速度又这么快，抑制住了传播速度。 很骄傲～ 真心地～,622
None,https://weibo.cn/comment/hot/J79KEuv0f?rl=2,不关心老美疫情了，爱咋咋地，现在只关心我们国内,None
2020-06-18,https://weibo.cn/comment/hot/J79KEuv0f?rl=2,假如世界没有美国🇺🇸。。。,6
2020-06-17,https://weibo.cn/comment/hot/J73RyhyF4?rl=2,别整天空喊什么炸酱面、烤鸭加油了，我作为一个北京人并不觉得这个有多么幽默和鼓励，说点有意义的吧，没的说可以不说话。,613
2020-06-17,https://weibo.cn/comment/hot/J73RyhyF4?rl=2,北京往返机票能不能免费退啊？国航90%的退票费伤不起啊～,15
2020-06-17,https://weibo.cn/comment/hot/J73RyhyF4?rl=2,关注下高风险区域的企业吧 每天从低风险到高风险区域去上班 害怕啊  居家办公不可以么,151
2020-06-17,https://weibo.cn/comment/hot/J73RyhyF4?rl=2,关注下错峰上下班还有取消限号吧,102
2020-06-17,https://weibo.cn/comment/hot/J73RyhyF4?rl=2,建议北京二级响应期间取消限号,83
2020-06-17,https://weibo.cn/comment/hot/J73RyhyF4?rl=2,国之大疫，人人关心,44
None,https://weibo.cn/comment/hot/J73RyhyF4?rl=2,北京疫情引发恐,None
2020-06-17,https://weibo.cn/comment/hot/J73RyhyF4?rl=2,今天不通报具体名单了吗,18
2020-06-17,https://weibo.cn/comment/hot/J73RyhyF4?rl=2,什么也不说？？？小区呢？？？活动范围呢？？？,24
2020-06-17,https://weibo.cn/comment/hot/J6XCSrlAB?rl=2,这什么尴尬的文案...能不能整点新词,4807
2020-06-17,https://weibo.cn/comment/hot/J6XCSrlAB?rl=2,别拿这个搞笑了，网络用语一大部分都是很恶劣低俗的。堂堂的中央宣传机构。又不是什么庆典。人命关天的事，拿炸酱面说俏皮话。既不严肃，也水平低下。得个病有什么好加油的？你母亲不行了，你在床边一边哭，一边炸酱面加油？有病吧？！？？！说的出来吗？宣传机构的作用是带领，不是讨好和妥协。,4440
2020-06-17,https://weibo.cn/comment/hot/J6XCSrlAB?rl=2,官媒啊你 别炸酱面了 严肃点行吧,2666
None,https://weibo.cn/comment/hot/J6XCSrlAB?rl=2,加油北京，加油China,None
None,https://weibo.cn/comment/hot/J6XCSrlAB?rl=2,不是，为什么要拟人,None
2020-06-16,https://weibo.cn/comment/hot/J6XCSrlAB?rl=2,炸酱面加油！！！,519
2020-06-17,https://weibo.cn/comment/hot/J6XCSrlAB?rl=2,官媒也整这么虚头巴脑的吗？这不是小事，这是危难。以为多感动天地，实则只是把低龄化的说哭而已。该严肃就严肃好吗？因为文案说了这么多次，还不改？,897
None,https://weibo.cn/comment/hot/J6XCSrlAB?rl=2,炸酱面加油,None
2020-06-17,https://weibo.cn/comment/hot/J6XCSrlAB?rl=2,那你倒是给在前线的医护人员好的环境啊 ，大热天没有遮阳伞晚上席地而睡的新闻你觉得很光荣？,554
None,https://weibo.cn/comment/hot/J6XCSrlAB?rl=2,加油帝都，加油中国！,None
None,https://weibo.cn/comment/hot/J70TC3KEU?rl=2,稳住，炸酱面！,None
2020-06-17,https://weibo.cn/comment/hot/J70TC3KEU?rl=2,稳住，炸酱面！#加油北京# ,190
2020-06-17,https://weibo.cn/comment/hot/J70TC3KEU?rl=2,北京的防控还是稳准狠的，相信疫情一定能控制住的,193
2020-06-17,https://weibo.cn/comment/hot/J70TC3KEU?rl=2,请善待医务人员 不然没有被感染之前已经中暑了 热射病的死亡率比新冠高多了,29
None,https://weibo.cn/comment/hot/J70TC3KEU?rl=2,请大家关注一下河北考生吧,None
2020-06-17,https://weibo.cn/comment/hot/J70TC3KEU?rl=2,河北千万也要稳住啊……,90
None,https://weibo.cn/comment/hot/J70TC3KEU?rl=2,有点疫情初期那个扭扭捏捏的味道了，怎么才能让小区大爷大妈重新戴口罩呢？每天一大早几个人扎堆不戴口罩就开始闲聊了,None
2020-06-17,https://weibo.cn/comment/hot/J70TC3KEU?rl=2,北京几乎都是第三产业，互联网技术发达，应该尽快推进居家办公，减少流动才是治本的办法,46
None,https://weibo.cn/comment/hot/J70TC3KEU?rl=2,到底是谁投毒,None
2020-06-17,https://weibo.cn/comment/hot/J70ZMa1U2?rl=2,稳住，炸酱面！#加油北京# ,360
2020-06-17,https://weibo.cn/comment/hot/J70ZMa1U2?rl=2,看来这就是二级响应的原因了…,288
2020-06-17,https://weibo.cn/comment/hot/J70ZMa1U2?rl=2,最关键就是近两周到三周，之后病例下降就说明控制住了。北京加油！,1
None,https://weibo.cn/comment/hot/J70ZMa1U2?rl=2,还好吧，不多啊，比较平稳呀，昨天深夜的发布会我以为今天公布确诊要过百呢,None
2020-06-17,https://weibo.cn/comment/hot/J70ZMa1U2?rl=2,多不怕，怕漏，加油北京。,135
2020-06-17,https://weibo.cn/comment/hot/J70ZMa1U2?rl=2,儿子在校被霸凌遍体鳞伤，身心受伤  。学校不管，当地部门不管，没有赔偿 没有说法 求助博主帮忙讨个公道,113
2020-06-17,https://weibo.cn/comment/hot/J70ZMa1U2?rl=2,关注河北20号专接本考试 10万人京津冀人口流动！教育厅不作为 拿10万考生的命来赌！,105
2020-06-17,https://weibo.cn/comment/hot/J70ZMa1U2?rl=2,看看河北专接本考生情况吧,97
None,https://weibo.cn/comment/hot/J70ZMa1U2?rl=2,关注一下河北专接本考生情况吧，10万人的流动,None
None,https://weibo.cn/comment/hot/J70ZMa1U2?rl=2,河北专接本还有三天考试,None
2020-06-17,https://weibo.cn/comment/hot/J726ia1zK?rl=2,提高一线人员的后勤保障吧 别让他们累坏了,1122
2020-06-17,https://weibo.cn/comment/hot/J726ia1zK?rl=2,关注河北20号专接本考试 10万人京津冀人口流动！,633
None,https://weibo.cn/comment/hot/J726ia1zK?rl=2,国航机票还不能免费退呀,None
2020-06-17,https://weibo.cn/comment/hot/J726ia1zK?rl=2,天佑中华，北京加油，一起点赞加油[加油],251
None,https://weibo.cn/comment/hot/J726ia1zK?rl=2,北京发布信息的时候可以把确诊病例居住的小区公布出来吗，现在都是只公布街道，有的大点的街道好几十个小区呢,None
2020-06-17,https://weibo.cn/comment/hot/J726ia1zK?rl=2,赶紧通知ab班办公吧！南城人每天上班像跑毒,131
2020-06-17,https://weibo.cn/comment/hot/J726ia1zK?rl=2,北京什么时候强烈建议企业错峰，轮岗，在家办公啊，天天坐地铁，人挤人的，好害怕啊,131
None,https://weibo.cn/comment/hot/J726ia1zK?rl=2,河北专接本继续吧，给那些外来的安排一下，不要再拖延了，撑不住了,None
2020-06-17,https://weibo.cn/comment/hot/J726ia1zK?rl=2,北京加油,72
2020-06-17,https://weibo.cn/comment/hot/J726ia1zK?rl=2,麻烦大家关注一下河北专接本考试的考试吧，20号就考试了，外省的马上就要出发了,71
2020-06-17,https://weibo.cn/comment/hot/J72rO33YZ?rl=2,在调整考生会心态崩掉。,1842
2020-06-17,https://weibo.cn/comment/hot/J72rO33YZ?rl=2,全国一盘棋，延期的可能性不大。,1538
None,https://weibo.cn/comment/hot/J72rO33YZ?rl=2,好短的新闻,None
2020-06-17,https://weibo.cn/comment/hot/J72rO33YZ?rl=2,再调整和明年高三一起考吧,725
2020-06-17,https://weibo.cn/comment/hot/J72rO33YZ?rl=2,病毒一直在我国外周围横行肆虐，无论国内形式有多好，都不该摘掉口罩，因为病毒渗透进来的危险系数太大了。这次真的是大意了。,10
2020-06-17,https://weibo.cn/comment/hot/J72rO33YZ?rl=2,估计今年不能有新生军训了吧,222
2020-06-17,https://weibo.cn/comment/hot/J72rO33YZ?rl=2,#79岁老人遇车祸遭埋尸#我戎装保家卫国!我的父亲19年10月8号，河南光山泼河镇父亲18点12分遇交通事故离奇失踪，19点42分出现在相反方向约3公里的天网下，后又离奇失踪。家人20天后在距离约3公里的布满荆棘山丘里搜到被掩埋的尸体。截止20年6月17号，因案情疑点重重，老人还躺在县局解剖室…,128
