时间,热评链接,评论内容,点赞数
2020-06-17,https://weibo.cn/comment/hot/J73ibv2kg?rl=2,我是河北人，我为北京加油！,211
2020-06-17,https://weibo.cn/comment/hot/J73ibv2kg?rl=2,真的感谢全国各地的支援，现在我们一定会尽力所能及的力量去帮助北京的，北京加油[加油][加油][加油],135
2020-06-17,https://weibo.cn/comment/hot/J73ibv2kg?rl=2,我都感动的不行了！北京加油，我们也会继续做好防疫的。,102
None,https://weibo.cn/comment/hot/J73ibv2kg?rl=2,14亿同根的家人，北京加油！,None
2020-06-17,https://weibo.cn/comment/hot/J73ibv2kg?rl=2,我也是湖北人，为北京加油💪,71
2020-06-17,https://weibo.cn/comment/hot/J73Y82wHp?rl=2,我主要担心外卖小哥会不会成为流动的传染对象,53
2020-06-17,https://weibo.cn/comment/hot/J73Y82wHp?rl=2,烤鸭、铜火锅、爆肚、面茶、炒肝、豆汁儿、卤煮、焦圈、炸酱面，你们统统挺住……,29
None,https://weibo.cn/comment/hot/J73Y82wHp?rl=2,求说下上班族的情况,None
2020-06-17,https://weibo.cn/comment/hot/J73Y82wHp?rl=2,应该说一下具体小区啊？刚开始还说，后来改成说街道了！现在街道也省略不说了！这不是让我们更紧张了吗？？？,12
2020-06-17,https://weibo.cn/comment/hot/J73Y82wHp?rl=2,炸酱面挺住呀🙏,9
None,https://weibo.cn/comment/hot/J73Y82wHp?rl=2,热搜回来啦,None
2020-06-17,https://weibo.cn/comment/hot/J73Y82wHp?rl=2,啥时能知道新发病的31例在哪个小区住呢,7
None,https://weibo.cn/comment/hot/J7459Bd8v?rl=2,效率真的高,None
2020-06-17,https://weibo.cn/comment/hot/J7459Bd8v?rl=2,辛苦医护工作人员了,280
2020-06-17,https://weibo.cn/comment/hot/J7459Bd8v?rl=2,大家出门一定要带口罩，带口罩，带口罩,168
2020-06-17,https://weibo.cn/comment/hot/J7459Bd8v?rl=2,我是35.6万分之一，辛苦了,158
None,https://weibo.cn/comment/hot/J7459Bd8v?rl=2,辛苦了 伟大的医护人员,None
2020-06-17,https://weibo.cn/comment/hot/J7459Bd8v?rl=2,北京加油,52
2020-06-17,https://weibo.cn/comment/hot/J7459Bd8v?rl=2,北京这次的速度真的很快。希望在检测的同时也可以给医护人员配备一些降暑降温设施，他们真的太辛苦了，30多度的天气穿着防护服一个个检测。北京加油，炸酱面也一定可以挺过来的！！,63
2020-06-17,https://weibo.cn/comment/hot/J7459Bd8v?rl=2,戴口罩！自我防护措施做到位，不给国家添麻烦。,18
2020-06-17,https://weibo.cn/comment/hot/J7459Bd8v?rl=2,辛苦了，4号离京应该没事吧,13
None,https://weibo.cn/comment/hot/J74cNlXiD?rl=2,半个月的潜伏期,None
2020-06-17,https://weibo.cn/comment/hot/J74cNlXiD?rl=2,北京加油啊，[加油],1242
None,https://weibo.cn/comment/hot/J74cNlXiD?rl=2,哎可是单位还要去现场办公，就是怕坐地铁人多可咋整啊？,None
None,https://weibo.cn/comment/hot/J74cNlXiD?rl=2,就像以前的那样，还没有到顶峰，前线工作者辛苦了，加油啊北京,None
None,https://weibo.cn/comment/hot/J74cNlXiD?rl=2,这是先打个预防针呀,None
2020-06-17,https://weibo.cn/comment/hot/J74cNlXiD?rl=2,公布小区！,14
2020-06-17,https://weibo.cn/comment/hot/J74cNlXiD?rl=2,为什么要降河北专接本的热度 一降再降 我们只是想安心考试 只是想有个回应,8
2020-06-18,https://weibo.cn/comment/hot/J74cNlXiD?rl=2,我就想知道核酸检测7天内有效，然而结果要等三个工作日，这么坑,1
None,https://weibo.cn/comment/hot/J70ZwelCE?rl=2,我希望北京市可以给外籍人士集中检测，新发地很有可能是老外买菜感染的，希望大家把我的建议顶上去,None
2020-06-17,https://weibo.cn/comment/hot/J70ZwelCE?rl=2,多不怕，怕漏，加油北京。,3494
2020-06-17,https://weibo.cn/comment/hot/J70ZwelCE?rl=2,北京这次反应真的很快很快了！确诊多是因为查的多，早排查早隔离！,2591
2020-06-17,https://weibo.cn/comment/hot/J70ZwelCE?rl=2,看来这就是二级响应的原因了……,1631
2020-06-17,https://weibo.cn/comment/hot/J70ZwelCE?rl=2,北京加油！,732
2020-06-17,https://weibo.cn/comment/hot/J70ZwelCE?rl=2,措施到位，疫情可控,561
2020-06-17,https://weibo.cn/comment/hot/J70ZwelCE?rl=2,在昌平，已经宅着不出门了！！！北京加油啦！！！在北京的宝宝们大家也注意！！！,479
2020-06-17,https://weibo.cn/comment/hot/J70ZwelCE?rl=2,入京工作的一些湖北人太惨了，前几个月在湖北被隔离，好不容易解除危机可以正常工作生活了，现在疫情又在京卷土而来。。。,559
2020-06-17,https://weibo.cn/comment/hot/J70ZwelCE?rl=2,疫情期间员工要求在家办公合理吗？,7
2020-06-17,https://weibo.cn/comment/hot/J70ZwelCE?rl=2,北京加油！挺住！与你们同在,244
None,https://weibo.cn/comment/hot/J6SH54bbA?rl=2,医护人员的配置也要跟上啊！又热又累一天下来不要连个休息的地方都没有,None
2020-06-16,https://weibo.cn/comment/hot/J6SH54bbA?rl=2,时间紧，任务重，抗疫时刻不能停,40
2020-06-16,https://weibo.cn/comment/hot/J6SH54bbA?rl=2,争分夺秒后面是一线的辛苦付出。希望以后少一些形式，多一些自觉，避免事情再次发生。,27
2020-06-16,https://weibo.cn/comment/hot/J6SH54bbA?rl=2,这样都不停课？？管管教委，谢谢,22
2020-06-16,https://weibo.cn/comment/hot/J6SH54bbA?rl=2,面对疫情要坚决！辛苦医护人员！给你们加油！,15
2020-06-16,https://weibo.cn/comment/hot/J6SH54bbA?rl=2,热干面熬过去了 豚骨拉面熬过去了 意大利面熬过去了 烤冷面也熬过去了 相信炸酱面也熬得过去,18
2020-06-16,https://weibo.cn/comment/hot/J6SH54bbA?rl=2,我们是中国，有着中国速度，有着高素质的人民！加油！,7
2020-06-16,https://weibo.cn/comment/hot/J6SH54bbA?rl=2,北京加油,5
2020-06-16,https://weibo.cn/comment/hot/J6SH54bbA?rl=2,相信北京，相信中国！,4
2020-06-16,https://weibo.cn/comment/hot/J6SH54bbA?rl=2,北京加油,4
2020-06-16,https://weibo.cn/comment/hot/J6TdC9ZGL?rl=2,好不容易换来了的成果别让其付之东流。,552
None,https://weibo.cn/comment/hot/J6TdC9ZGL?rl=2,所以大学生还是继续自愿返校,None
None,https://weibo.cn/comment/hot/J6TdC9ZGL?rl=2,热干面、烤冷面都挺过来了，云吞面祝福炸酱面也尽快好起来,None
2020-06-16,https://weibo.cn/comment/hot/J6TdC9ZGL?rl=2,几个礼拜前，这个菜市场里的商贩就不好好戴口罩了，基本都拉到下巴，露出口鼻。很多去这个市场购物的中老年人也是一样。现在查出确诊，一点也不让人意外,189
None,https://weibo.cn/comment/hot/J6TdC9ZGL?rl=2,十分严峻,None
2020-06-16,https://weibo.cn/comment/hot/J6TdC9ZGL?rl=2,广东肠粉跟北京烤鸭一起加油💪🏼,112
None,https://weibo.cn/comment/hot/J6TdC9ZGL?rl=2,北京的高校现在还在欢迎学生返校呢，回去的火车停运了我也没等到暂缓返校的通知，反而接到了不给暂缓返校的通知,None
2020-06-16,https://weibo.cn/comment/hot/J6TdC9ZGL?rl=2,专家说关键看这两天确诊病例，决定这次疫情规模和方向，希望一切安好🙏,63
None,https://weibo.cn/comment/hot/J6TdC9ZGL?rl=2,请问北京部分高校强行要求毕业生自愿返校，不返校行李就自行负责的行为，不管管吗，这是千里送病毒，生怕北京防控的不够严呀,None
None,https://weibo.cn/comment/hot/J6U3JBFNf?rl=2,真正失控的地方倒是替我们担心起来了,None
2020-06-16,https://weibo.cn/comment/hot/J6U3JBFNf?rl=2,真正失去控制的是美国巴西之流吧,784
2020-06-16,https://weibo.cn/comment/hot/J6U3JBFNf?rl=2,感觉只有中国在抗击肺炎，其他都在群体免疫。,472
None,https://weibo.cn/comment/hot/J6U3JBFNf?rl=2,中国可不是美国，失控这种事请多看看美国谢谢,None
2020-06-16,https://weibo.cn/comment/hot/J6U3JBFNf?rl=2,美国那种才叫疫情失去控制好么,123
2020-06-16,https://weibo.cn/comment/hot/J6U3JBFNf?rl=2,相信没有什么是中国解决不了的，时间问题罢了！北京加油💪,109
2020-06-16,https://weibo.cn/comment/hot/J6U3JBFNf?rl=2,相信北京！,74
None,https://weibo.cn/comment/hot/J6U3JBFNf?rl=2,美国都不算失控 我们这算毛毛雨吧！,None
None,https://weibo.cn/comment/hot/J6U3JBFNf?rl=2,漂亮国都两百多万了，还担心我们呢,None
2020-06-16,https://weibo.cn/comment/hot/J6W0prrIS?rl=2,每天发布会迟到的这个时间段是最让人紧张的……,1006
2020-06-16,https://weibo.cn/comment/hot/J6W0prrIS?rl=2,这27例不能直接发布给大家直接看就得了， 大晚上 挨个念不耽误时间吗？,113
None,https://weibo.cn/comment/hot/J6W0prrIS?rl=2,迟到45分钟了，手机都快着火了,None
None,https://weibo.cn/comment/hot/J6W0prrIS?rl=2,什么时候停课？？,None
2020-06-16,https://weibo.cn/comment/hot/J6W0prrIS?rl=2,是不是出什么事儿了，好慌啊，难道疫情又严重了？,25
2020-06-16,https://weibo.cn/comment/hot/J6W0prrIS?rl=2,问题是提前设置好的吗,11
2020-06-16,https://weibo.cn/comment/hot/J6W0prrIS?rl=2,带来的都是好消息，明后天无新增🙏🙏,6
2020-06-16,https://weibo.cn/comment/hot/J6X65dcEE?rl=2,？？？又开了？这个总该说学生了吧？！,170
2020-06-16,https://weibo.cn/comment/hot/J6X65dcEE?rl=2,这么晚还在直播吗，不容易，北京加油,132
2020-06-16,https://weibo.cn/comment/hot/J6X65dcEE?rl=2,严格点也好，早日把确诊患者找出来，北京能早日恢复正常,112
2020-06-16,https://weibo.cn/comment/hot/J6X65dcEE?rl=2,没封城，但是出去得有核酸证明,89
2020-06-16,https://weibo.cn/comment/hot/J6X65dcEE?rl=2,建议居家办公吧,75
2020-06-16,https://weibo.cn/comment/hot/J6X65dcEE?rl=2,每次这种发言都感觉有点照稿子读，读稿子的并非写稿子的,46
2020-06-16,https://weibo.cn/comment/hot/J6X65dcEE?rl=2,持续关注，北京加油！,22
2020-06-16,https://weibo.cn/comment/hot/J6X65dcEE?rl=2,总结：不封城、高风险小区只进不出、高校不返校,33
2020-06-16,https://weibo.cn/comment/hot/J6X65dcEE?rl=2,不强制 老板不会让控制到岗率的,25
2020-06-16,https://weibo.cn/comment/hot/J6X8RFpNx?rl=2,戴口罩！出门一定要戴口罩！！口罩有时候真的很重要！,715
None,https://weibo.cn/comment/hot/J6X8RFpNx?rl=2,……哪三个省,None
2020-06-16,https://weibo.cn/comment/hot/J6X8RFpNx?rl=2,下半年的故事，要从一条鱼说起,360
2020-06-16,https://weibo.cn/comment/hot/J6X8RFpNx?rl=2,越重视，越快控制住🙏🙏相信北京！！同时，我们要戴好口罩，做好防护🙏,276
2020-06-16,https://weibo.cn/comment/hot/J6X8RFpNx?rl=2,全国应急响应级别最高的城市，那种紧张感又回来了,250
None,https://weibo.cn/comment/hot/J6X8RFpNx?rl=2,综合各种巧合来看总有一种定点投毒的感觉，不想这样想，但不由得就会这么想,None
None,https://weibo.cn/comment/hot/J6X8RFpNx?rl=2,请问毕业生之前买的去北京的往返机票可以全额退吗，都是学生党将近100%退票费真的很伤,None
None,https://weibo.cn/comment/hot/J6X8RFpNx?rl=2,战时状态？那么怎么连发布会都不戴口罩？,None
2020-06-16,https://weibo.cn/comment/hot/J6X8RFpNx?rl=2,很早就说会做好长久抗疫的准备，现在医护人员大热天连去暑保障呢？,63
2020-06-16,https://weibo.cn/comment/hot/J6Xgy6KHc?rl=2,高考中考咋办啊,705
None,https://weibo.cn/comment/hot/J6Xgy6KHc?rl=2,通过这次疫情，应该明白一个最基本的道理，这个社会并没有，要求我们一定要回报，它只是希望我们每一个人，在力所能及的范围之内，是否有一颗愿意去帮助别人的心，做一些自己力所能及的事情，帮助周围需要帮助的人，我觉得这个是现在最重要的，行动起来吧！所有的一线工作者你们辛苦了！北京加油！,None
None,https://weibo.cn/comment/hot/J6Xgy6KHc?rl=2,反反复复的疫情真的好难过啊,None
2020-06-16,https://weibo.cn/comment/hot/J6Xgy6KHc?rl=2,没记错的话，北京刚开学不久吧，太难了,428
None,https://weibo.cn/comment/hot/J6Xgy6KHc?rl=2,北京快点好起来,None
2020-06-16,https://weibo.cn/comment/hot/J6Xgy6KHc?rl=2,我天！,1
2020-06-16,https://weibo.cn/comment/hot/J6Xgy6KHc?rl=2,高三太难了！加油,1
2020-06-16,https://weibo.cn/comment/hot/J6Xgy6KHc?rl=2,挺好，控制住才是最重要的,143
2020-06-16,https://weibo.cn/comment/hot/J6Xgy6KHc?rl=2,我明天能回学校拿趟书吗。。。,149
2020-06-16,https://weibo.cn/comment/hot/J6Xgy6KHc?rl=2,中高考真的太难了，考试只能靠心态,95
None,https://weibo.cn/comment/hot/J6XErmDnx?rl=2,报告央妈!  造谣生事的媒体也得好好管管了,None
2020-06-17,https://weibo.cn/comment/hot/J6XErmDnx?rl=2,请问返校毕业生已经来京的离开的话用原地的核酸检测阴性证明可以吗,22
2020-06-16,https://weibo.cn/comment/hot/J6XErmDnx?rl=2,北京一定赢,184
2020-06-17,https://weibo.cn/comment/hot/J6XErmDnx?rl=2,国航退票政策是不是也跟上啊！正逢端午，早就提前买了票，退票费小一千。让想不出京的人有点心寒……,163
2020-06-16,https://weibo.cn/comment/hot/J6XErmDnx?rl=2,新京报说一级,131
None,https://weibo.cn/comment/hot/J6XErmDnx?rl=2,在丰台的我被中高风险区包围了,None
None,https://weibo.cn/comment/hot/J6XErmDnx?rl=2,希望微博热搜可以号召一些正能量的事情，就比如疫情，可以及时公布，让大家更早做好防范,None
2020-06-17,https://weibo.cn/comment/hot/J6XErmDnx?rl=2,再过15小时就上热搜了,51
2020-06-17,https://weibo.cn/comment/hot/J6XErmDnx?rl=2,新京报说一级，你不管管吗,47
2020-06-17,https://weibo.cn/comment/hot/J6XErmDnx?rl=2,真是太巧了。我爸13日从北京过来帮忙照看小孩儿。我们接机后直接把他拉医院做核酸检测了。特殊时期，我们家里人知道他没乱跑，可是其他人不知道呀。而且，做个检测也踏实。希望疫情赶快过去，好想回到以前正常的生活。,28
None,https://weibo.cn/comment/hot/J6SCF7xHh?rl=2,我希望北京市可以给外籍人士集中检测，新发地很有可能是老外买菜感染的，希望大家把我的建议顶上去,None
None,https://weibo.cn/comment/hot/J6SCF7xHh?rl=2,北京加油 挺过来呀！！炸酱面,None
2020-06-16,https://weibo.cn/comment/hot/J6SCF7xHh?rl=2,阴性🙏🙏太好了……希望到过市场的人员都主动报告，及时去做核酸检测,34
2020-06-16,https://weibo.cn/comment/hot/J6SCF7xHh?rl=2,麻烦给北京医护人员提高后勤保障支持！为了检测热水累死的医护人员也是因为病毒而死的！请不要只看着可以病人而不顾医护死活！太让人寒心了！,29
2020-06-16,https://weibo.cn/comment/hot/J6SCF7xHh?rl=2,大家还是不能掉以轻心。北京的朋友注意安全！,18
2020-06-16,https://weibo.cn/comment/hot/J6SCF7xHh?rl=2,北京加油,5
2020-06-16,https://weibo.cn/comment/hot/J6SCF7xHh?rl=2,有去过农贸市场或者离京人员，一定要自觉去医院接受检查，这样是对自己和家人负责，也是对社会负责，,4
2020-06-16,https://weibo.cn/comment/hot/J6SCF7xHh?rl=2,祝愿一切平安,4
2020-06-16,https://weibo.cn/comment/hot/J6SCF7xHh?rl=2,加油加油,4
2020-06-16,https://weibo.cn/comment/hot/J6SCF7xHh?rl=2,北京加油！,3
2020-06-15,https://weibo.cn/comment/hot/J6Ne2mmr9?rl=2,北京有经验，有资源，再加上大家的努力和个人防护意识，绝对没问题！👌👌👌,181
None,https://weibo.cn/comment/hot/J6Ne2mmr9?rl=2,人住大红门 上班金融街的我,None
2020-06-15,https://weibo.cn/comment/hot/J6Ne2mmr9?rl=2,中风险地区要注意什么，是不是要在家办公，请统一说明一下,45
2020-06-15,https://weibo.cn/comment/hot/J6Ne2mmr9?rl=2,加强防范意识，保护好自己！加油,27
2020-06-15,https://weibo.cn/comment/hot/J6Ne2mmr9?rl=2,北京加油,20
None,https://weibo.cn/comment/hot/J6Ne2mmr9?rl=2,咦？庞各庄？是岳云鹏毕业的那个地方吗？,None
None,https://weibo.cn/comment/hot/J6Ne2mmr9?rl=2,不要放松警惕 北京加油,None
2020-06-15,https://weibo.cn/comment/hot/J6Ne2mmr9?rl=2,没有特殊必要 不出来,11
2020-06-15,https://weibo.cn/comment/hot/J6Ne2mmr9?rl=2,注意安全啊！,4
2020-06-15,https://weibo.cn/comment/hot/J6NxMBY6M?rl=2,新京报又要歪曲了,498
2020-06-15,https://weibo.cn/comment/hot/J6Ne2mmr9?rl=2,做好安全防护，注意安全！,5
None,https://weibo.cn/comment/hot/J6NxMBY6M?rl=2,坐等霉国霉体心惊爆用春秋笔法报道该新闻,None
2020-06-15,https://weibo.cn/comment/hot/J6NxMBY6M?rl=2,北京加油🙏🏻🙏🏻🙏🏻✊🏻✊🏻✊🏻,120
2020-06-15,https://weibo.cn/comment/hot/J6NxMBY6M?rl=2,一定可以的！北京最棒！以最快的速度响应，处理起来也是神速！,90
